GPU available: True, used: True
TPU available: False, using: 0 TPU cores
LOCAL_RANK: 0 - CUDA_VISIBLE_DEVICES: [0]
Set SLURM handle signals.
  | Name        | Type             | Params
-------------------------------------------------
0 | model       | CNN_OShaugnessy  | 1 M   
1 | loss_module | CrossEntropyLoss | 0     
Validation sanity check: 0it [00:00, ?it/s]
Validation sanity check:  50%|█████     | 1/2 [00:00<00:00,  3.60it/s]
Epoch 4:  31%|███       | 178/578 [00:02<00:04, 87.84it/s, loss=0.140, v_num=7359009]
Epoch 4:  31%|███       | 179/578 [00:02<00:04, 87.85it/s, loss=0.139, v_num=7359009]
Epoch 4:  31%|███       | 180/578 [00:02<00:04, 87.86it/s, loss=0.139, v_num=7359009]
Epoch 4:  31%|███       | 180/578 [00:02<00:04, 87.84it/s, loss=0.143, v_num=7359009]
Epoch 4:  31%|███▏      | 181/578 [00:02<00:04, 87.86it/s, loss=0.146, v_num=7359009]
Epoch 4:  31%|███▏      | 182/578 [00:02<00:04, 87.86it/s, loss=0.146, v_num=7359009]
Epoch 4:  32%|███▏      | 183/578 [00:02<00:04, 87.87it/s, loss=0.141, v_num=7359009]
Epoch 4:  32%|███▏      | 184/578 [00:02<00:04, 87.89it/s, loss=0.136, v_num=7359009]
Epoch 4:  32%|███▏      | 185/578 [00:02<00:04, 87.90it/s, loss=0.133, v_num=7359009]
Epoch 4:  32%|███▏      | 186/578 [00:02<00:04, 87.91it/s, loss=0.132, v_num=7359009]
Epoch 4:  32%|███▏      | 187/578 [00:02<00:04, 87.92it/s, loss=0.125, v_num=7359009]
Epoch 4:  33%|███▎      | 188/578 [00:02<00:04, 87.93it/s, loss=0.126, v_num=7359009]
Epoch 4:  33%|███▎      | 189/578 [00:02<00:04, 87.94it/s, loss=0.124, v_num=7359009]
Epoch 4:  33%|███▎      | 190/578 [00:02<00:04, 87.95it/s, loss=0.124, v_num=7359009]
Epoch 4:  33%|███▎      | 191/578 [00:02<00:04, 87.96it/s, loss=0.124, v_num=7359009]
Epoch 4:  33%|███▎      | 192/578 [00:02<00:04, 87.96it/s, loss=0.121, v_num=7359009]
Epoch 4:  33%|███▎      | 193/578 [00:02<00:04, 87.97it/s, loss=0.122, v_num=7359009]
Epoch 4:  34%|███▎      | 194/578 [00:02<00:04, 87.98it/s, loss=0.119, v_num=7359009]
Epoch 4:  34%|███▎      | 195/578 [00:02<00:04, 87.93it/s, loss=0.119, v_num=7359009]
Epoch 4:  34%|███▎      | 195/578 [00:02<00:04, 87.92it/s, loss=0.125, v_num=7359009]
Epoch 4:  34%|███▍      | 196/578 [00:02<00:04, 87.93it/s, loss=0.126, v_num=7359009]
Epoch 4:  34%|███▍      | 197/578 [00:02<00:04, 87.94it/s, loss=0.122, v_num=7359009]
Epoch 4:  34%|███▍      | 198/578 [00:02<00:04, 87.95it/s, loss=0.123, v_num=7359009]
Epoch 4:  34%|███▍      | 199/578 [00:02<00:04, 87.95it/s, loss=0.116, v_num=7359009]
Epoch 4:  35%|███▍      | 200/578 [00:02<00:04, 87.96it/s, loss=0.114, v_num=7359009]
Epoch 4:  35%|███▍      | 201/578 [00:02<00:04, 87.97it/s, loss=0.116, v_num=7359009]
Epoch 4:  35%|███▍      | 202/578 [00:02<00:04, 87.97it/s, loss=0.119, v_num=7359009]
Epoch 4:  35%|███▌      | 203/578 [00:02<00:04, 87.98it/s, loss=0.122, v_num=7359009]
Epoch 4:  35%|███▌      | 204/578 [00:02<00:04, 87.99it/s, loss=0.122, v_num=7359009]
Epoch 4:  35%|███▌      | 205/578 [00:02<00:04, 88.00it/s, loss=0.124, v_num=7359009]
Epoch 4:  36%|███▌      | 206/578 [00:02<00:04, 88.01it/s, loss=0.124, v_num=7359009]
Epoch 4:  36%|███▌      | 207/578 [00:02<00:04, 88.01it/s, loss=0.119, v_num=7359009]
Epoch 4:  36%|███▌      | 208/578 [00:02<00:04, 88.02it/s, loss=0.121, v_num=7359009]
Epoch 4:  36%|███▌      | 209/578 [00:02<00:04, 88.03it/s, loss=0.121, v_num=7359009]
Epoch 4:  36%|███▋      | 210/578 [00:02<00:04, 88.04it/s, loss=0.121, v_num=7359009]
Epoch 4:  36%|███▋      | 210/578 [00:02<00:04, 88.02it/s, loss=0.123, v_num=7359009]
Epoch 4:  37%|███▋      | 211/578 [00:02<00:04, 88.03it/s, loss=0.122, v_num=7359009]
Epoch 4:  37%|███▋      | 212/578 [00:02<00:04, 88.04it/s, loss=0.125, v_num=7359009]
Epoch 4:  37%|███▋      | 213/578 [00:02<00:04, 88.04it/s, loss=0.123, v_num=7359009]
Epoch 4:  37%|███▋      | 214/578 [00:02<00:04, 88.05it/s, loss=0.127, v_num=7359009]
Epoch 4:  37%|███▋      | 215/578 [00:02<00:04, 88.06it/s, loss=0.122, v_num=7359009]
Epoch 4:  37%|███▋      | 216/578 [00:02<00:04, 88.06it/s, loss=0.119, v_num=7359009]
Epoch 4:  38%|███▊      | 217/578 [00:02<00:04, 88.07it/s, loss=0.123, v_num=7359009]
Epoch 4:  38%|███▊      | 218/578 [00:02<00:04, 88.07it/s, loss=0.120, v_num=7359009]
Epoch 4:  38%|███▊      | 219/578 [00:02<00:04, 88.08it/s, loss=0.121, v_num=7359009]
Epoch 4:  38%|███▊      | 220/578 [00:02<00:04, 88.09it/s, loss=0.120, v_num=7359009]
Epoch 4:  38%|███▊      | 221/578 [00:02<00:04, 88.09it/s, loss=0.118, v_num=7359009]
Epoch 4:  38%|███▊      | 222/578 [00:02<00:04, 88.10it/s, loss=0.115, v_num=7359009]
Epoch 4:  39%|███▊      | 223/578 [00:02<00:04, 88.11it/s, loss=0.114, v_num=7359009]
Epoch 4:  39%|███▉      | 224/578 [00:02<00:04, 88.11it/s, loss=0.120, v_num=7359009]
Epoch 4:  39%|███▉      | 225/578 [00:02<00:04, 88.12it/s, loss=0.120, v_num=7359009]
Epoch 4:  39%|███▉      | 225/578 [00:02<00:04, 88.11it/s, loss=0.119, v_num=7359009]
Epoch 4:  39%|███▉      | 226/578 [00:02<00:03, 88.12it/s, loss=0.114, v_num=7359009]
Epoch 4:  39%|███▉      | 227/578 [00:02<00:03, 88.13it/s, loss=0.121, v_num=7359009]
Epoch 4:  39%|███▉      | 228/578 [00:02<00:03, 88.14it/s, loss=0.117, v_num=7359009]
Epoch 4:  40%|███▉      | 229/578 [00:02<00:03, 88.14it/s, loss=0.119, v_num=7359009]
Epoch 4:  40%|███▉      | 230/578 [00:02<00:03, 88.15it/s, loss=0.115, v_num=7359009]
Epoch 4:  40%|███▉      | 231/578 [00:02<00:03, 88.16it/s, loss=0.117, v_num=7359009]
Epoch 4:  40%|████      | 232/578 [00:02<00:03, 88.17it/s, loss=0.118, v_num=7359009]
Epoch 4:  40%|████      | 233/578 [00:02<00:03, 88.17it/s, loss=0.121, v_num=7359009]
Epoch 4:  40%|████      | 234/578 [00:02<00:03, 88.18it/s, loss=0.120, v_num=7359009]
Epoch 4:  41%|████      | 235/578 [00:02<00:03, 88.18it/s, loss=0.128, v_num=7359009]
Epoch 4:  41%|████      | 236/578 [00:02<00:03, 88.19it/s, loss=0.137, v_num=7359009]
Epoch 4:  41%|████      | 237/578 [00:02<00:03, 88.20it/s, loss=0.141, v_num=7359009]
Epoch 4:  41%|████      | 238/578 [00:02<00:03, 88.20it/s, loss=0.141, v_num=7359009]
Epoch 4:  41%|████▏     | 239/578 [00:02<00:03, 88.20it/s, loss=0.139, v_num=7359009]
Epoch 4:  42%|████▏     | 240/578 [00:02<00:03, 88.21it/s, loss=0.139, v_num=7359009]
Epoch 4:  42%|████▏     | 240/578 [00:02<00:03, 88.20it/s, loss=0.135, v_num=7359009]
Epoch 4:  42%|████▏     | 241/578 [00:02<00:03, 88.21it/s, loss=0.134, v_num=7359009]
Epoch 4:  42%|████▏     | 242/578 [00:02<00:03, 88.21it/s, loss=0.138, v_num=7359009]
Epoch 4:  42%|████▏     | 243/578 [00:02<00:03, 88.22it/s, loss=0.146, v_num=7359009]
Epoch 4:  42%|████▏     | 244/578 [00:02<00:03, 88.22it/s, loss=0.146, v_num=7359009]
Epoch 4:  42%|████▏     | 245/578 [00:02<00:03, 88.19it/s, loss=0.150, v_num=7359009]
Epoch 4:  43%|████▎     | 246/578 [00:02<00:03, 88.19it/s, loss=0.152, v_num=7359009]
Epoch 4:  43%|████▎     | 247/578 [00:02<00:03, 88.20it/s, loss=0.144, v_num=7359009]
Epoch 4:  43%|████▎     | 248/578 [00:02<00:03, 88.21it/s, loss=0.144, v_num=7359009]
Epoch 4:  43%|████▎     | 249/578 [00:02<00:03, 88.21it/s, loss=0.147, v_num=7359009]
Epoch 4:  43%|████▎     | 250/578 [00:02<00:03, 88.22it/s, loss=0.153, v_num=7359009]
Epoch 4:  43%|████▎     | 251/578 [00:02<00:03, 88.22it/s, loss=0.150, v_num=7359009]
Epoch 4:  44%|████▎     | 252/578 [00:02<00:03, 88.23it/s, loss=0.147, v_num=7359009]
Epoch 4:  44%|████▍     | 253/578 [00:02<00:03, 88.23it/s, loss=0.148, v_num=7359009]
Epoch 4:  44%|████▍     | 254/578 [00:02<00:03, 88.24it/s, loss=0.148, v_num=7359009]
Epoch 4:  44%|████▍     | 255/578 [00:02<00:03, 88.25it/s, loss=0.148, v_num=7359009]
Epoch 4:  44%|████▍     | 255/578 [00:02<00:03, 88.24it/s, loss=0.142, v_num=7359009]
Epoch 4:  44%|████▍     | 256/578 [00:02<00:03, 88.24it/s, loss=0.134, v_num=7359009]
Epoch 4:  44%|████▍     | 257/578 [00:02<00:03, 88.21it/s, loss=0.126, v_num=7359009]
Epoch 4:  45%|████▍     | 258/578 [00:02<00:03, 88.22it/s, loss=0.130, v_num=7359009]
Epoch 4:  45%|████▍     | 259/578 [00:02<00:03, 88.22it/s, loss=0.133, v_num=7359009]
Epoch 4:  45%|████▍     | 260/578 [00:02<00:03, 88.23it/s, loss=0.136, v_num=7359009]
Epoch 4:  45%|████▌     | 261/578 [00:02<00:03, 88.24it/s, loss=0.140, v_num=7359009]
Epoch 4:  45%|████▌     | 262/578 [00:02<00:03, 88.24it/s, loss=0.136, v_num=7359009]
Epoch 4:  46%|████▌     | 263/578 [00:02<00:03, 88.25it/s, loss=0.128, v_num=7359009]
Epoch 4:  46%|████▌     | 264/578 [00:02<00:03, 88.25it/s, loss=0.124, v_num=7359009]
Epoch 4:  46%|████▌     | 265/578 [00:03<00:03, 88.26it/s, loss=0.121, v_num=7359009]
Epoch 4:  46%|████▌     | 266/578 [00:03<00:03, 88.26it/s, loss=0.123, v_num=7359009]
Epoch 4:  46%|████▌     | 267/578 [00:03<00:03, 88.27it/s, loss=0.124, v_num=7359009]
Epoch 4:  46%|████▋     | 268/578 [00:03<00:03, 88.27it/s, loss=0.123, v_num=7359009]
Epoch 4:  47%|████▋     | 269/578 [00:03<00:03, 88.28it/s, loss=0.125, v_num=7359009]
Epoch 4:  47%|████▋     | 270/578 [00:03<00:03, 88.29it/s, loss=0.125, v_num=7359009]
Epoch 4:  47%|████▋     | 270/578 [00:03<00:03, 88.28it/s, loss=0.126, v_num=7359009]
Epoch 4:  47%|████▋     | 271/578 [00:03<00:03, 88.29it/s, loss=0.127, v_num=7359009]
Epoch 4:  47%|████▋     | 272/578 [00:03<00:03, 88.29it/s, loss=0.134, v_num=7359009]
Epoch 4:  47%|████▋     | 273/578 [00:03<00:03, 88.29it/s, loss=0.133, v_num=7359009]
Epoch 4:  47%|████▋     | 274/578 [00:03<00:03, 88.30it/s, loss=0.131, v_num=7359009]
Epoch 4:  48%|████▊     | 275/578 [00:03<00:03, 88.31it/s, loss=0.129, v_num=7359009]
Epoch 4:  48%|████▊     | 276/578 [00:03<00:03, 88.31it/s, loss=0.134, v_num=7359009]
Epoch 4:  48%|████▊     | 277/578 [00:03<00:03, 88.32it/s, loss=0.140, v_num=7359009]
Epoch 4:  48%|████▊     | 278/578 [00:03<00:03, 88.32it/s, loss=0.143, v_num=7359009]
Epoch 4:  48%|████▊     | 279/578 [00:03<00:03, 88.32it/s, loss=0.142, v_num=7359009]
Epoch 4:  48%|████▊     | 280/578 [00:03<00:03, 88.33it/s, loss=0.141, v_num=7359009]
Epoch 4:  49%|████▊     | 281/578 [00:03<00:03, 88.34it/s, loss=0.138, v_num=7359009]
Epoch 4:  49%|████▉     | 282/578 [00:03<00:03, 88.34it/s, loss=0.142, v_num=7359009]
Epoch 4:  49%|████▉     | 283/578 [00:03<00:03, 88.35it/s, loss=0.142, v_num=7359009]
Epoch 4:  49%|████▉     | 284/578 [00:03<00:03, 88.35it/s, loss=0.142, v_num=7359009]
Epoch 4:  49%|████▉     | 285/578 [00:03<00:03, 88.35it/s, loss=0.142, v_num=7359009]
Epoch 4:  49%|████▉     | 285/578 [00:03<00:03, 88.34it/s, loss=0.143, v_num=7359009]
Epoch 4:  49%|████▉     | 286/578 [00:03<00:03, 88.34it/s, loss=0.143, v_num=7359009]
Epoch 4:  50%|████▉     | 287/578 [00:03<00:03, 88.33it/s, loss=0.142, v_num=7359009]
Epoch 4:  50%|████▉     | 288/578 [00:03<00:03, 88.34it/s, loss=0.145, v_num=7359009]
Epoch 4:  50%|█████     | 289/578 [00:03<00:03, 88.50it/s, loss=0.141, v_num=7359009]

Validating: 0it [00:00, ?it/s][A
Epoch 4:  52%|█████▏    | 300/578 [00:03<00:03, 89.68it/s, loss=0.141, v_num=7359009]

Validating:   5%|▍         | 14/289 [00:00<00:01, 139.49it/s][A
Epoch 4:  54%|█████▍    | 315/578 [00:03<00:02, 91.22it/s, loss=0.141, v_num=7359009]

Validating:  10%|▉         | 28/289 [00:00<00:01, 139.10it/s][A
Epoch 4:  57%|█████▋    | 330/578 [00:03<00:02, 92.63it/s, loss=0.141, v_num=7359009]

Validating:  15%|█▍        | 42/289 [00:00<00:01, 138.52it/s][A

Validating:  19%|█▉        | 56/289 [00:00<00:01, 138.78it/s][A
Epoch 4:  60%|█████▉    | 345/578 [00:03<00:02, 93.98it/s, loss=0.141, v_num=7359009]

Validating:  24%|██▍       | 70/289 [00:00<00:01, 138.82it/s][A
Epoch 4:  62%|██████▏   | 360/578 [00:03<00:02, 95.27it/s, loss=0.141, v_num=7359009]

Validating:  29%|██▉       | 84/289 [00:00<00:01, 138.87it/s][A
Epoch 4:  65%|██████▍   | 375/578 [00:03<00:02, 96.48it/s, loss=0.141, v_num=7359009]

Validating:  34%|███▍      | 98/289 [00:00<00:01, 138.37it/s][A
Epoch 4:  67%|██████▋   | 390/578 [00:03<00:01, 97.60it/s, loss=0.141, v_num=7359009]

Validating:  39%|███▉      | 112/289 [00:00<00:01, 138.63it/s][A
Epoch 4:  70%|███████   | 405/578 [00:04<00:01, 98.70it/s, loss=0.141, v_num=7359009]

Validating:  44%|████▎     | 126/289 [00:00<00:01, 138.79it/s][A
Epoch 4:  73%|███████▎  | 420/578 [00:04<00:01, 99.73it/s, loss=0.141, v_num=7359009]

Validating:  48%|████▊     | 140/289 [00:01<00:01, 138.85it/s][A
Epoch 4:  75%|███████▌  | 435/578 [00:04<00:01, 100.71it/s, loss=0.141, v_num=7359009]

Validating:  53%|█████▎    | 154/289 [00:01<00:00, 138.91it/s][A
Epoch 4:  78%|███████▊  | 450/578 [00:04<00:01, 101.65it/s, loss=0.141, v_num=7359009]

Validating:  58%|█████▊    | 168/289 [00:01<00:00, 138.95it/s][A
Epoch 4:  80%|████████  | 465/578 [00:04<00:01, 102.54it/s, loss=0.141, v_num=7359009]

Validating:  63%|██████▎   | 182/289 [00:01<00:00, 139.03it/s][A
Epoch 4:  83%|████████▎ | 480/578 [00:04<00:00, 103.39it/s, loss=0.141, v_num=7359009]

Validating:  68%|██████▊   | 196/289 [00:01<00:00, 139.12it/s][A
Epoch 4:  86%|████████▌ | 495/578 [00:04<00:00, 104.21it/s, loss=0.141, v_num=7359009]

Validating:  73%|███████▎  | 210/289 [00:01<00:00, 139.16it/s][A
Epoch 4:  88%|████████▊ | 510/578 [00:04<00:00, 104.99it/s, loss=0.141, v_num=7359009]

Validating:  78%|███████▊  | 224/289 [00:01<00:00, 139.22it/s][A
Epoch 4:  91%|█████████ | 525/578 [00:04<00:00, 105.71it/s, loss=0.141, v_num=7359009]

Validating:  82%|████████▏ | 238/289 [00:01<00:00, 138.68it/s][A
Epoch 4:  93%|█████████▎| 540/578 [00:05<00:00, 106.42it/s, loss=0.141, v_num=7359009]

Validating:  87%|████████▋ | 252/289 [00:01<00:00, 138.80it/s][A

Validating:  92%|█████████▏| 266/289 [00:01<00:00, 138.63it/s][A
Epoch 4:  96%|█████████▌| 555/578 [00:05<00:00, 107.07it/s, loss=0.141, v_num=7359009]

Validating:  97%|█████████▋| 280/289 [00:02<00:00, 138.56it/s][A
Epoch 4:  99%|█████████▊| 570/578 [00:05<00:00, 107.71it/s, loss=0.141, v_num=7359009]
Epoch 4: 100%|██████████| 578/578 [00:05<00:00, 107.50it/s, loss=0.141, v_num=7359009]

                                                              [A
Epoch 4:   0%|          | 0/578 [00:00<?, ?it/s, loss=0.141, v_num=7359009]           
Epoch 5:   0%|          | 0/578 [00:00<?, ?it/s, loss=0.141, v_num=7359009]
Epoch 5:   0%|          | 1/578 [00:00<00:11, 50.22it/s, loss=0.137, v_num=7359009]
Epoch 5:   0%|          | 2/578 [00:00<00:09, 63.81it/s, loss=0.140, v_num=7359009]
Epoch 5:   1%|          | 3/578 [00:00<00:08, 70.53it/s, loss=0.138, v_num=7359009]
Epoch 5:   1%|          | 4/578 [00:00<00:07, 74.53it/s, loss=0.142, v_num=7359009]
Epoch 5:   1%|          | 5/578 [00:00<00:07, 77.12it/s, loss=0.139, v_num=7359009]
Epoch 5:   1%|          | 6/578 [00:00<00:07, 77.76it/s, loss=0.136, v_num=7359009]
Epoch 5:   1%|          | 7/578 [00:00<00:07, 79.23it/s, loss=0.128, v_num=7359009]
Epoch 5:   1%|▏         | 8/578 [00:00<00:07, 80.37it/s, loss=0.122, v_num=7359009]
Epoch 5:   2%|▏         | 9/578 [00:00<00:06, 81.30it/s, loss=0.120, v_num=7359009]
Epoch 5:   2%|▏         | 10/578 [00:00<00:06, 82.07it/s, loss=0.119, v_num=7359009]
Epoch 5:   2%|▏         | 11/578 [00:00<00:06, 82.66it/s, loss=0.118, v_num=7359009]
Epoch 5:   2%|▏         | 12/578 [00:00<00:06, 83.22it/s, loss=0.120, v_num=7359009]
Epoch 5:   2%|▏         | 13/578 [00:00<00:06, 83.68it/s, loss=0.122, v_num=7359009]
Epoch 5:   2%|▏         | 14/578 [00:00<00:06, 84.12it/s, loss=0.125, v_num=7359009]
Epoch 5:   3%|▎         | 15/578 [00:00<00:06, 84.50it/s, loss=0.125, v_num=7359009]
Epoch 5:   3%|▎         | 15/578 [00:00<00:06, 84.35it/s, loss=0.127, v_num=7359009]
Epoch 5:   3%|▎         | 16/578 [00:00<00:06, 84.70it/s, loss=0.129, v_num=7359009]
Epoch 5:   3%|▎         | 17/578 [00:00<00:06, 84.99it/s, loss=0.131, v_num=7359009]
Epoch 5:   3%|▎         | 18/578 [00:00<00:06, 85.23it/s, loss=0.129, v_num=7359009]
Epoch 5:   3%|▎         | 19/578 [00:00<00:06, 85.47it/s, loss=0.125, v_num=7359009]
Epoch 5:   3%|▎         | 20/578 [00:00<00:06, 85.67it/s, loss=0.129, v_num=7359009]
Epoch 5:   4%|▎         | 21/578 [00:00<00:06, 85.85it/s, loss=0.125, v_num=7359009]
Epoch 5:   4%|▍         | 22/578 [00:00<00:06, 85.99it/s, loss=0.124, v_num=7359009]
Epoch 5:   4%|▍         | 23/578 [00:00<00:06, 86.15it/s, loss=0.123, v_num=7359009]
Epoch 5:   4%|▍         | 24/578 [00:00<00:06, 86.31it/s, loss=0.118, v_num=7359009]
Epoch 5:   4%|▍         | 25/578 [00:00<00:06, 86.45it/s, loss=0.123, v_num=7359009]
Epoch 5:   4%|▍         | 26/578 [00:00<00:06, 86.58it/s, loss=0.128, v_num=7359009]
Epoch 5:   5%|▍         | 27/578 [00:00<00:06, 86.68it/s, loss=0.130, v_num=7359009]
Epoch 5:   5%|▍         | 28/578 [00:00<00:06, 86.79it/s, loss=0.131, v_num=7359009]
Epoch 5:   5%|▌         | 29/578 [00:00<00:06, 86.90it/s, loss=0.132, v_num=7359009]
Epoch 5:   5%|▌         | 30/578 [00:00<00:06, 87.01it/s, loss=0.132, v_num=7359009]
Epoch 5:   5%|▌         | 30/578 [00:00<00:06, 86.93it/s, loss=0.131, v_num=7359009]
Epoch 5:   5%|▌         | 31/578 [00:00<00:06, 87.03it/s, loss=0.136, v_num=7359009]
Epoch 5:   6%|▌         | 32/578 [00:00<00:06, 87.10it/s, loss=0.134, v_num=7359009]
Epoch 5:   6%|▌         | 33/578 [00:00<00:06, 87.19it/s, loss=0.132, v_num=7359009]
Epoch 5:   6%|▌         | 34/578 [00:00<00:06, 87.27it/s, loss=0.129, v_num=7359009]
Epoch 5:   6%|▌         | 35/578 [00:00<00:06, 87.33it/s, loss=0.127, v_num=7359009]
Epoch 5:   6%|▌         | 36/578 [00:00<00:06, 87.40it/s, loss=0.121, v_num=7359009]
Epoch 5:   6%|▋         | 37/578 [00:00<00:06, 87.46it/s, loss=0.122, v_num=7359009]
Epoch 5:   7%|▋         | 38/578 [00:00<00:06, 87.52it/s, loss=0.128, v_num=7359009]
Epoch 5:   7%|▋         | 39/578 [00:00<00:06, 87.51it/s, loss=0.127, v_num=7359009]
Epoch 5:   7%|▋         | 40/578 [00:00<00:06, 87.55it/s, loss=0.122, v_num=7359009]
Epoch 5:   7%|▋         | 41/578 [00:00<00:06, 87.60it/s, loss=0.124, v_num=7359009]
Epoch 5:   7%|▋         | 42/578 [00:00<00:06, 87.41it/s, loss=0.122, v_num=7359009]
Epoch 5:   7%|▋         | 43/578 [00:00<00:06, 87.47it/s, loss=0.124, v_num=7359009]
Epoch 5:   8%|▊         | 44/578 [00:00<00:06, 87.51it/s, loss=0.121, v_num=7359009]
Epoch 5:   8%|▊         | 45/578 [00:00<00:06, 87.57it/s, loss=0.121, v_num=7359009]
Epoch 5:   8%|▊         | 45/578 [00:00<00:06, 87.52it/s, loss=0.129, v_num=7359009]
Epoch 5:   8%|▊         | 46/578 [00:00<00:06, 87.59it/s, loss=0.133, v_num=7359009]
Epoch 5:   8%|▊         | 47/578 [00:00<00:06, 87.62it/s, loss=0.132, v_num=7359009]
Epoch 5:   8%|▊         | 48/578 [00:00<00:06, 87.67it/s, loss=0.136, v_num=7359009]
Epoch 5:   8%|▊         | 49/578 [00:00<00:06, 87.72it/s, loss=0.135, v_num=7359009]
Epoch 5:   9%|▊         | 50/578 [00:00<00:06, 87.76it/s, loss=0.136, v_num=7359009]
Epoch 5:   9%|▉         | 51/578 [00:00<00:06, 87.80it/s, loss=0.137, v_num=7359009]
Epoch 5:   9%|▉         | 52/578 [00:00<00:05, 87.84it/s, loss=0.148, v_num=7359009]
Epoch 5:   9%|▉         | 53/578 [00:00<00:05, 87.87it/s, loss=0.145, v_num=7359009]
Epoch 5:   9%|▉         | 54/578 [00:00<00:05, 87.91it/s, loss=0.147, v_num=7359009]
Epoch 5:  10%|▉         | 55/578 [00:00<00:05, 87.94it/s, loss=0.150, v_num=7359009]
Epoch 5:  10%|▉         | 56/578 [00:00<00:05, 87.79it/s, loss=0.153, v_num=7359009]
Epoch 5:  10%|▉         | 57/578 [00:00<00:05, 87.82it/s, loss=0.154, v_num=7359009]
Epoch 5:  10%|█         | 58/578 [00:00<00:05, 87.85it/s, loss=0.150, v_num=7359009]
Epoch 5:  10%|█         | 59/578 [00:00<00:05, 87.88it/s, loss=0.152, v_num=7359009]
Epoch 5:  10%|█         | 60/578 [00:00<00:05, 87.93it/s, loss=0.152, v_num=7359009]
Epoch 5:  10%|█         | 60/578 [00:00<00:05, 87.89it/s, loss=0.152, v_num=7359009]
Epoch 5:  11%|█         | 61/578 [00:00<00:05, 87.92it/s, loss=0.155, v_num=7359009]
Epoch 5:  11%|█         | 62/578 [00:00<00:05, 87.95it/s, loss=0.156, v_num=7359009]
Epoch 5:  11%|█         | 63/578 [00:00<00:05, 87.98it/s, loss=0.153, v_num=7359009]
Epoch 5:  11%|█         | 64/578 [00:00<00:05, 88.00it/s, loss=0.159, v_num=7359009]
Epoch 5:  11%|█         | 65/578 [00:00<00:05, 88.02it/s, loss=0.149, v_num=7359009]
